"Date","Time","CO(GT)","PT08.S1(CO)","NMHC(GT)","C6H6(GT)","PT08.S2(NMHC)","NOx(GT)","PT08.S3(NOx)","NO2(GT)","PT08.S4(NO2)","PT08.S5(O3)","T","RH","AH"
"2/24/2005","7:00:00","1.5","1071","-200","5.5","787","290","755","170","1146","947","3.8","83.8","0.6771"
"2/24/2005","8:00:00","3.1","1310","-200","12.9","1082","621","555","267","1400","1254","4.1","82.5","0.6819"
"2/24/2005","9:00:00","3.8","1332","-200","14.5","1132","645","522","269","1439","1352","3.9","83.9","0.6847"
"2/24/2005","10:00:00","2.7","1178","-200","9.0","939","573","640","244","1228","1165","4.1","83.9","0.6967"
"2/24/2005","11:00:00","1.8","1093","-200","6.5","836","414","728","232","1142","1025","4.6","82.0","0.6997"
"2/24/2005","12:00:00","1.4","1060","-200","5.4","784","314","770","196","1116","941","5.5","79.5","0.7238"
"2/24/2005","13:00:00","1.7","1121","-200","7.4","873","317","697","195","1206","1000","6.7","76.2","0.7519"
"2/24/2005","14:00:00","1.9","1118","-200","7.7","888","290","685","189","1223","962","7.9","69.0","0.7394"
"2/24/2005","15:00:00","2.2","1204","-200","10.7","1002","385","612","212","1299","1214","8.5","66.3","0.7387"
"2/24/2005","16:00:00","3.0","1274","-200","13.3","1094","507","537","267","1364","1428","7.6","70.8","0.7399"
"2/24/2005","17:00:00","3.0","1301","-200","13.2","1092","534","525","262","1388","1484","7.2","72.4","0.7372"
"2/24/2005","18:00:00","3.9","1405","-200","17.5","1224","601","468","270","1502","1658","6.7","74.2","0.7326"
"2/24/2005","19:00:00","4.0","1374","-200","17.7","1230","583","473","260","1522","1632","6.1","75.8","0.7184"
"2/24/2005","20:00:00","3.9","1367","-200","17.5","1225","551","484","265","1492","1628","6.3","74.9","0.7187"
"2/24/2005","21:00:00","3.5","1324","-200","14.1","1121","547","531","262","1399","1481","6.0","78.0","0.7345"
"2/24/2005","22:00:00","2.4","1170","-200","8.4","917","385","652","227","1218","1205","5.6","81.2","0.7443"
"2/24/2005","23:00:00","2.1","1169","-200","7.9","895","318","681","192","1201","1106","5.5","81.5","0.7393"
"2/25/2005","0:00:00","2.5","1181","-200","8.1","905","356","656","202","1215","1106","5.2","84.1","0.7530"
"2/25/2005","1:00:00","2.1","1146","-200","7.1","860","326","692","189","1181","1092","5.2","83.9","0.7487"
"2/25/2005","2:00:00","1.5","1059","-200","5.2","772","233","767","157","1127","984","5.1","83.5","0.7416"
"2/25/2005","3:00:00","1.1","1010","-200","3.4","679","-200","854","-200","1046","889","5.0","82.9","0.7300"
"2/25/2005","4:00:00","1.0","1007","-200","3.4","677","116","863","97","1053","848","5.0","82.5","0.7265"
"2/25/2005","5:00:00","0.8","932","-200","2.1","595","120","991","100","1025","770","5.0","82.8","0.7273"
"2/25/2005","6:00:00","1.0","998","-200","4.1","717","228","872","146","1095","894","5.2","80.7","0.7219"
"2/25/2005","7:00:00","1.4","1072","-200","6.1","818","302","751","175","1161","1002","5.2","80.2","0.7179"
"2/25/2005","8:00:00","3.6","1424","-200","18.7","1260","-200","494","-200","1568","1442","5.7","79.7","0.7340"
"2/25/2005","9:00:00","5.8","1526","-200","27.9","1502","-200","410","-200","1868","1727","6.2","76.8","0.7355"
"2/25/2005","10:00:00","4.2","1364","-200","17.8","1234","529","504","190","1533","1606","8.3","67.4","0.7384"
"2/25/2005","11:00:00","3.3","1190","-200","11.8","1044","615","615","166","1324","1354","10.8","52.1","0.6746"
"2/25/2005","12:00:00","1.7","1021","-200","6.6","839","298","771","153","1084","914","13.0","40.3","0.6028"
"2/25/2005","13:00:00","2.1","1050","-200","8.4","914","317","707","167","1122","913","10.9","44.8","0.5849"
"2/25/2005","14:00:00","2.2","1021","-200","7.6","882","305","727","137","1097","847","11.5","42.1","0.5706"
"2/25/2005","15:00:00","1.8","1016","-200","6.7","842","253","762","140","1067","778","12.5","38.5","0.5568"
"2/25/2005","16:00:00","2.0","1040","-200","7.9","893","296","723","150","1104","835","12.6","38.5","0.5586"
"2/25/2005","17:00:00","2.3","1089","-200","8.4","916","293","710","152","1124","902","12.3","38.4","0.5488"
"2/25/2005","18:00:00","2.8","1148","-200","12.1","1054","353","631","177","1232","1156","10.2","43.1","0.5366"
"2/25/2005","19:00:00","3.4","1162","-200","12.6","1070","399","625","189","1229","1237","8.6","48.2","0.5385"
"2/25/2005","20:00:00","4.0","1197","-200","13.6","1102","454","609","195","1309","1253","7.8","50.8","0.5384"
"2/25/2005","21:00:00","2.3","1059","-200","8.1","905","356","735","179","1098","1130","7.3","52.8","0.5404"
"2/25/2005","22:00:00","2.7","1207","-200","11.2","1023","473","629","188","1233","1373","6.2","62.4","0.5958"
"2/25/2005","23:00:00","2.7","1188","-200","10.1","982","482","648","170","1193","1338","5.1","68.2","0.6033"
"2/26/2005","0:00:00","2.8","1153","-200","8.8","933","443","686","161","1132","1268","4.7","69.0","0.5936"
"2/26/2005","1:00:00","2.1","1061","-200","6.8","849","373","757","145","1063","1125","4.0","69.8","0.5756"
"2/26/2005","2:00:00","1.9","1028","-200","6.4","831","320","771","136","1063","1054","3.4","71.3","0.5626"
"2/26/2005","3:00:00","2.1","1082","-200","6.7","843","-200","729","-200","1061","1090","2.8","74.0","0.5591"
"2/26/2005","4:00:00","1.7","1037","-200","5.2","771","233","784","122","1004","1029","2.3","75.1","0.5514"
"2/26/2005","5:00:00","1.3","942","-200","3.6","688","161","896","115","947","882","3.8","66.2","0.5359"
"2/26/2005","6:00:00","0.9","904","-200","2.7","633","137","993","103","897","716","4.6","60.5","0.5173"
"2/26/2005","7:00:00","1.0","854","-200","1.9","578","144","1120","108","855","598","5.7","54.3","0.5022"
"2/26/2005","8:00:00","1.0","914","-200","3.9","705","182","966","124","926","687","6.2","51.3","0.4880"
"2/26/2005","9:00:00","1.5","933","-200","4.1","714","227","898","133","927","706","6.7","49.5","0.4892"
"2/26/2005","10:00:00","1.5","942","-200","3.7","696","203","920","124","912","682","8.8","45.0","0.5114"
"2/26/2005","11:00:00","1.4","943","-200","3.6","688","179","924","116","909","629","9.6","43.5","0.5202"
"2/26/2005","12:00:00","2.4","959","-200","4.1","717","171","892","113","939","664","9.8","43.3","0.5238"
"2/26/2005","13:00:00","2.8","971","-200","4.5","739","181","868","117","972","664","9.9","43.5","0.5300"
"2/26/2005","14:00:00","2.9","954","-200","4.5","735","175","863","118","953","630","9.8","44.1","0.5332"
"2/26/2005","15:00:00","2.6","929","-200","2.9","645","148","962","108","906","524","9.7","45.1","0.5417"
"2/26/2005","16:00:00","2.5","933","-200","3.1","660","132","955","98","911","488","9.0","47.3","0.5420"
"2/26/2005","17:00:00","2.7","967","-200","3.9","704","162","888","117","961","609","7.4","56.0","0.5797"
"2/26/2005","18:00:00","2.8","986","-200","4.2","723","185","863","126","974","684","6.4","61.7","0.5956"
"2/26/2005","19:00:00","3.0","1003","-200","5.2","772","234","821","142","1008","788","6.8","58.0","0.5758"
"2/26/2005","20:00:00","3.7","1138","-200","10.2","986","275","663","157","1188","1030","7.2","56.7","0.5806"
"2/26/2005","21:00:00","3.5","1087","-200","8.1","903","272","713","161","1106","1026","7.2","56.7","0.5790"
"2/26/2005","22:00:00","3.8","1129","-200","8.5","920","331","689","169","1138","1182","6.7","59.1","0.5848"
"2/26/2005","23:00:00","4.3","1191","-200","10.7","1005","347","637","166","1224","1284","5.9","62.1","0.5808"
"2/27/2005","0:00:00","4.8","1256","-200","11.5","1032","488","612","189","1230","1371","6.3","60.4","0.5811"
"2/27/2005","1:00:00","4.2","1171","-200","9.5","960","404","679","184","1120","1234","5.5","60.2","0.5458"
"2/27/2005","2:00:00","3.3","1016","-200","5.3","780","255","798","145","1004","1060","4.6","64.4","0.5525"
"2/27/2005","3:00:00","3.0","1035","-200","5.8","804","-200","790","-200","1022","1038","3.5","68.8","0.5458"
"2/27/2005","4:00:00","-200.0","980","-200","4.6","744","174","840","119","978","970","2.8","70.9","0.5383"
"2/27/2005","5:00:00","1.0","901","-200","2.7","631","108","988","86","915","751","3.7","65.9","0.5295"
"2/27/2005","6:00:00","0.9","914","-200","3.1","655","107","949","77","949","742","1.6","74.3","0.5168"
"2/27/2005","7:00:00","1.1","940","-200","3.2","664","188","900","112","955","879","1.4","76.3","0.5261"
"2/27/2005","8:00:00","1.1","935","-200","3.6","689","225","894","118","949","871","2.5","69.5","0.5172"
"2/27/2005","9:00:00","1.2","970","-200","3.7","691","208","891","124","956","890","3.7","64.8","0.5208"
"2/27/2005","10:00:00","1.7","1064","-200","6.4","830","270","739","144","1053","1058","7.8","49.9","0.5307"
"2/27/2005","11:00:00","1.6","1023","-200","5.2","776","202","816","128","972","808","11.2","37.1","0.4936"
"2/27/2005","12:00:00","1.4","955","-200","3.9","706","168","888","120","884","616","12.6","30.6","0.4460"
"2/27/2005","13:00:00","1.8","943","-200","4.1","714","191","898","131","868","609","10.3","32.9","0.4131"
"2/27/2005","14:00:00","1.1","895","-200","2.5","622","149","1012","114","804","471","10.0","35.5","0.4346"
"2/27/2005","15:00:00","0.9","890","-200","2.2","601","101","1053","82","803","390","8.8","40.0","0.4538"
"2/27/2005","16:00:00","1.1","904","-200","2.3","608","134","1033","100","807","398","8.3","40.3","0.4431"
"2/27/2005","17:00:00","1.1","888","-200","2.4","611","150","1035","111","791","419","7.9","38.9","0.4141"
"2/27/2005","18:00:00","1.2","905","-200","2.9","648","188","1006","132","822","509","6.8","41.0","0.4072"
"2/27/2005","19:00:00","1.6","974","-200","4.9","757","254","886","155","884","722","6.0","42.0","0.3962"
"2/27/2005","20:00:00","2.6","1048","-200","6.8","847","324","801","181","954","888","5.5","43.5","0.3963"
"2/27/2005","21:00:00","1.5","895","-200","3.1","660","238","975","155","826","596","4.6","46.8","0.4001"
"2/27/2005","22:00:00","1.0","875","-200","2.1","594","128","1079","105","793","451","4.5","48.0","0.4085"
"2/27/2005","23:00:00","1.3","942","-200","3.9","703","169","950","119","870","581","4.3","48.6","0.4069"
"2/28/2005","0:00:00","1.6","947","-200","3.8","697","215","913","150","878","698","4.0","50.0","0.4115"
"2/28/2005","1:00:00","1.0","865","-200","1.8","566","111","1119","94","797","423","4.0","52.9","0.4338"
"2/28/2005","2:00:00","0.6","823","-200","1.0","503","60","1268","56","754","332","4.0","51.0","0.4200"
"2/28/2005","3:00:00","0.4","798","-200","0.6","452","-200","1435","-200","699","280","3.9","48.1","0.3930"
"2/28/2005","4:00:00","0.3","781","-200","0.4","424","29","1609","28","666","260","3.8","48.0","0.3879"
"2/28/2005","5:00:00","0.3","781","-200","0.3","409","25","1664","25","668","252","3.6","50.3","0.4022"
"2/28/2005","6:00:00","0.3","779","-200","0.2","402","34","1665","31","684","257","2.8","52.6","0.3972"
"2/28/2005","7:00:00","0.4","816","-200","0.7","462","89","1378","66","732","308","2.5","52.7","0.3908"
"2/28/2005","8:00:00","1.0","893","-200","2.6","629","212","1015","111","836","456","2.7","50.5","0.3804"
"2/28/2005","9:00:00","1.2","883","-200","3.1","659","216","943","122","842","527","2.7","49.4","0.3714"
"2/28/2005","10:00:00","1.0","839","-200","2.3","608","191","1040","115","780","475","3.3","45.2","0.3540"
"2/28/2005","11:00:00","0.9","809","-200","2.0","587","200","1084","123","744","434","3.1","43.3","0.3354"
"2/28/2005","12:00:00","0.8","805","-200","2.0","584","164","1137","119","726","384","3.7","38.8","0.3123"
"2/28/2005","13:00:00","1.1","840","-200","3.1","661","185","1016","124","757","435","4.0","36.8","0.3016"
"2/28/2005","14:00:00","1.0","812","-200","2.9","646","156","1045","110","731","420","3.7","35.0","0.2823"
"2/28/2005","15:00:00","0.8","782","-200","2.1","594","155","1134","111","672","370","3.4","32.4","0.2563"
"2/28/2005","16:00:00","0.9","799","-200","2.5","617","158","1098","114","699","382","3.3","33.1","0.2592"
"2/28/2005","17:00:00","0.9","812","-200","2.8","640","166","1093","114","716","408","2.6","35.1","0.2618"
"2/28/2005","18:00:00","2.0","922","-200","6.7","842","268","849","140","858","676","2.1","36.6","0.2634"
"2/28/2005","19:00:00","2.4","938","-200","8.1","903","309","790","141","884","798","1.6","37.9","0.2645"
"2/28/2005","20:00:00","2.5","939","-200","7.4","872","297","814","142","870","793","1.4","38.0","0.2615"
"2/28/2005","21:00:00","1.6","827","-200","3.6","687","225","1015","123","726","573","1.0","36.6","0.2456"
"2/28/2005","22:00:00","0.9","776","-200","1.9","580","122","1183","90","654","402","1.1","35.4","0.2382"
"2/28/2005","23:00:00","0.7","755","-200","1.4","538","100","1284","79","621","343","1.0","34.2","0.2292"
"3/1/2005","0:00:00","0.6","766","-200","1.2","515","86","1327","69","642","322","1.0","37.4","0.2487"
"3/1/2005","1:00:00","0.6","762","-200","0.9","487","71","1364","60","640","307","0.7","41.2","0.2693"
"3/1/2005","2:00:00","0.4","736","-200","0.6","453","39","1498","37","602","268","0.2","40.6","0.2566"
"3/1/2005","3:00:00","0.2","715","-200","0.2","387","-200","1790","-200","559","226","0.1","40.0","0.2499"
"3/1/2005","4:00:00","0.2","716","-200","0.2","390","29","1804","27","551","221","-0.1","37.5","0.2326"
"3/1/2005","5:00:00","0.2","731","-200","0.3","408","32","1727","30","560","225","-0.3","38.4","0.2347"
"3/1/2005","6:00:00","0.2","735","-200","0.3","406","37","1677","33","579","232","-0.6","40.1","0.2404"
"3/1/2005","7:00:00","0.5","779","-200","1.0","500","134","1361","84","652","313","-0.6","41.4","0.2478"
"3/1/2005","8:00:00","1.5","914","-200","5.2","774","358","911","147","838","629","-0.2","40.2","0.2478"
"3/1/2005","9:00:00","1.9","905","-200","6.1","818","354","852","143","840","790","0.6","36.8","0.2388"
"3/1/2005","10:00:00","1.4","835","-200","3.6","688","284","988","122","720","630","2.8","30.3","0.2294"
"3/1/2005","11:00:00","0.9","798","-200","2.3","609","213","1122","109","660","472","3.1","29.1","0.2240"
"3/1/2005","12:00:00","0.7","782","-200","1.9","580","174","1180","95","647","378","3.3","29.2","0.2288"
"3/1/2005","13:00:00","0.8","806","-200","2.6","623","157","1097","94","684","384","3.1","31.0","0.2386"
"3/1/2005","14:00:00","1.0","827","-200","3.1","660","178","1030","102","709","426","3.2","30.8","0.2399"
"3/1/2005","15:00:00","0.9","822","-200","2.7","632","187","1074","107","701","442","3.3","31.5","0.2464"
"3/1/2005","16:00:00","1.0","830","-200","3.0","655","198","1045","113","710","467","4.1","28.6","0.2363"
"3/1/2005","17:00:00","0.9","833","-200","3.0","653","186","1073","110","708","448","3.9","29.2","0.2378"
"3/1/2005","18:00:00","1.4","882","-200","5.0","766","203","922","116","815","582","1.9","35.0","0.2494"
"3/1/2005","19:00:00","2.1","967","-200","7.5","880","313","814","148","887","892","1.8","35.4","0.2497"
"3/1/2005","20:00:00","2.8","1009","-200","9.5","958","342","750","156","935","1006","1.4","36.5","0.2503"
"3/1/2005","21:00:00","2.2","910","-200","5.3","777","310","913","159","796","852","0.8","36.2","0.2388"
"3/1/2005","22:00:00","1.0","808","-200","2.4","612","165","1137","116","672","543","0.6","34.1","0.2210"
"3/1/2005","23:00:00","1.1","812","-200","2.5","621","152","1143","110","668","529","0.3","31.9","0.2031"
"3/2/2005","0:00:00","0.9","790","-200","2.2","597","141","1184","102","637","464","0.2","30.2","0.1910"
"3/2/2005","1:00:00","0.8","765","-200","1.5","544","122","1253","93","601","404","-0.0","29.7","0.1847"
"3/2/2005","2:00:00","0.6","761","-200","1.3","525","79","1307","67","605","332","-0.1","31.9","0.1975"
"3/2/2005","3:00:00","0.5","788","-200","0.9","486","-200","1294","-200","650","420","-1.1","41.4","0.2379"
"3/2/2005","4:00:00","-200.0","790","-200","0.7","471","81","1302","75","668","532","-1.4","44.9","0.2536"
"3/2/2005","5:00:00","0.4","804","-200","0.9","489","77","1262","73","698","630","-1.3","46.3","0.2635"
"3/2/2005","6:00:00","0.5","831","-200","1.4","537","124","1158","96","722","768","-1.2","47.2","0.2700"
"3/2/2005","7:00:00","0.7","881","-200","3.5","680","158","1023","110","813","866","-1.3","47.5","0.2702"
"3/2/2005","8:00:00","2.4","1098","-200","11.0","1013","396","690","150","1056","1254","-1.9","51.4","0.2801"
"3/2/2005","9:00:00","2.8","1100","-200","12.4","1065","479","668","169","1072","1347","-0.5","45.9","0.2763"
"3/2/2005","10:00:00","2.0","1042","-200","8.3","910","438","774","181","922","1216","4.6","32.5","0.2783"
"3/2/2005","11:00:00","2.2","1026","-200","8.9","935","466","747","187","942","1151","7.5","24.3","0.2528"
"3/2/2005","12:00:00","1.4","905","-200","5.7","796","288","900","146","767","699","9.6","18.8","0.2246"
"3/2/2005","13:00:00","1.2","891","-200","5.5","790","205","927","131","764","584","9.2","18.4","0.2157"
"3/2/2005","14:00:00","1.9","968","-200","9.0","938","311","790","161","896","836","9.7","18.6","0.2244"
"3/2/2005","15:00:00","1.3","909","-200","6.3","826","246","898","143","802","626","10.1","16.7","0.2062"
"3/2/2005","16:00:00","2.0","938","-200","9.1","945","356","804","176","854","878","11.8","13.5","0.1862"
"3/2/2005","17:00:00","2.0","971","-200","8.4","917","397","802","178","885","952","11.6","15.3","0.2086"
"3/2/2005","18:00:00","3.4","1148","-200","17.5","1226","579","624","207","1126","1460","9.1","19.2","0.2225"
"3/2/2005","19:00:00","5.1","1299","-200","23.3","1384","819","523","240","1325","1855","7.2","25.6","0.2611"
"3/2/2005","20:00:00","5.3","1315","-200","19.0","1269","754","550","236","1282","1860","6.1","34.0","0.3237"
"3/2/2005","21:00:00","2.8","1180","-200","11.1","1020","473","656","199","1054","1629","5.1","36.4","0.3230"
"3/2/2005","22:00:00","1.6","1070","-200","6.2","820","300","754","170","936","1454","4.8","39.6","0.3440"
"3/2/2005","23:00:00","1.4","1030","-200","5.0","763","235","818","153","905","1348","5.0","39.6","0.3479"
"3/3/2005","0:00:00","1.4","1046","-200","5.3","778","207","799","140","906","1326","4.1","41.7","0.3456"
"3/3/2005","1:00:00","1.4","1030","-200","4.2","724","204","832","138","893","1285","4.4","43.3","0.3656"
"3/3/2005","2:00:00","1.1","986","-200","3.5","682","155","875","117","884","1205","3.8","45.9","0.3728"
"3/3/2005","3:00:00","0.9","992","-200","3.0","655","-200","876","-200","887","1220","3.6","49.7","0.3960"
"3/3/2005","4:00:00","1.0","1076","-200","4.1","715","178","783","119","947","1448","3.4","56.3","0.4455"
"3/3/2005","5:00:00","1.0","1104","-200","4.0","712","143","754","108","1001","1433","2.9","67.9","0.5183"
